# Created at Tue Jun 04 14:39:40 GMT+03:00 2024 in Burnaby Canada 
1717501180212	49.0
1717501181226	49.0
1717501182238	49.0
1717501183239	49.0
1717501184248	49.0
1717501185265	49.0
1717501186291	49.0
1717501187335	49.0
1717501188392	49.0
1717501189454	49.0
1717501190832	49.0
1717501191894	49.0
1717501193000	49.0
1717501194073	49.0
1717501195199	49.0
1717501196327	49.0
1717501197464	49.0
1717501198627	49.0
1717501199797	49.0
1717501200993	49.0
1717501202140	49.0
1717501203280	49.0
1717501204469	49.0
1717501205615	49.0
1717501206811	49.0
1717501208056	49.0
1717501209298	49.0
1717501210588	49.0
1717501211880	49.0
1717501213055	49.0
1717501214241	49.0
1717501215478	49.0
1717501216653	49.0
1717501217976	49.0
1717501219278	49.0
1717501220529	49.0
1717501221766	49.0
1717501222954	49.0
1717501224234	49.0
1717501225553	49.0
1717501226839	49.0
1717501228087	49.0
1717501229365	49.0
1717501230694	49.0
1717501231985	49.0
1717501233365	49.0
1717501234781	49.0
1717501235954	49.0
1717501237283	49.0
1717501238624	49.0
1717501239945	49.0
1717501241287	49.0
1717501242599	49.0
1717501243978	49.0
1717501245346	49.0
1717501246792	49.0
1717501248234	49.0
1717501249654	49.0
1717501251096	49.0
1717501252563	49.0
1717501254156	48.0
1717501255531	48.0
1717501256953	48.0
1717501258398	48.0
1717501259964	48.0
1717501261413	48.0
1717501262804	48.0
1717501264257	48.0
1717501265929	48.0
1717501267604	48.0
1717501269082	48.0
1717501270502	48.0
1717501271948	48.0
1717501273455	48.0
1717501274933	48.0
1717501276435	48.0
1717501277931	48.0
1717501279401	48.0
1717501280982	48.0
1717501282533	48.0
1717501284062	48.0
1717501285545	48.0
1717501287217	48.0
1717501288897	48.0
1717501290470	48.0
1717501292089	48.0
1717501293560	48.0
1717501295156	48.0
1717501296462	48.0
1717501298089	48.0
1717501299763	48.0
1717501301438	48.0
1717501303309	48.0
1717501304990	48.0
1717501306667	48.0
1717501308278	48.0
1717501310130	48.0
1717501311659	48.0
1717501313389	48.0
1717501314989	48.0
1717501316807	48.0
1717501318410	48.0
1717501319987	48.0
1717501321537	48.0
1717501323337	48.0
1717501325011	48.0
1717501326648	48.0
1717501328258	48.0
1717501330019	48.0
1717501331770	48.0
1717501333153	48.0
1717501334743	48.0
1717501336488	48.0
1717501338175	48.0
1717501339898	48.0
1717501341553	48.0
1717501343227	48.0
1717501344894	48.0
1717501346470	48.0
1717501348467	48.0
1717501350282	48.0
1717501351970	48.0
1717501353733	48.0
1717501355398	48.0
1717501357058	48.0
1717501359101	48.0
1717501360759	48.0
1717501362556	48.0
1717501364297	48.0
1717501366231	48.0
1717501367971	48.0
1717501369673	48.0
1717501371446	48.0
1717501373217	48.0
1717501375010	48.0
1717501376814	48.0
1717501378515	48.0
1717501380360	48.0
1717501382163	48.0
1717501384001	48.0
1717501385913	48.0
1717501387818	48.0
1717501389500	48.0
1717501391291	48.0
1717501393369	48.0
1717501395003	48.0
1717501397003	48.0
1717501398961	48.0
1717501400737	48.0
1717501402679	48.0
1717501404407	48.0
1717501406300	47.0
1717501408393	47.0
1717501410419	47.0
1717501412191	47.0
1717501414153	47.0
1717501416302	47.0
1717501418281	47.0
1717501420247	47.0
1717501422055	47.0
1717501424326	47.0
1717501426495	47.0
1717501428451	47.0
1717501430634	47.0
1717501432827	47.0
1717501434986	47.0
1717501437415	47.0
1717501439910	47.0
1717501441880	47.0
-1
